danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,track_names,artist_names,happy,genre
0.738,0.983,5,-4.374,0,0.0855,0.038,5.93E-06,0.183,0.957,92.998,235760,4,Say Hey (I Love You),"['Michael Franti & Spearhead', 'Cherine Tanya Anderson']",1,Alternative
0.829,0.539,11,-7.359,0,0.208,0.136,1.78E-06,0.103,0.388,99.96,149547,4,Wow.,['Post Malone'],1,Alternative
0.77,0.636,11,-6.724,0,0.131,0.169,0,0.0676,0.492,105.93,215760,4,Phases,['PRETTYMUCH'],1,pop
0.636,0.815,5,-5.098,0,0.0581,0.0185,0,0.163,0.636,123.063,219043,4,Sugar (feat. Francesco Yates),"['Robin Schulz', 'Francesco Yates']",1,pop
0.658,0.698,11,-5.95,0,0.177,0.433,0,0.174,0.457,139.054,141949,4,Good In Goodbye,['Madison Beer'],1,pop
0.828,0.56,0,-6.685,1,0.0327,0.548,3.66E-05,0.15,0.872,122.054,198001,4,Fresh Eyes,['Andy Grammer'],1,pop
0.669,0.574,4,-6.442,0,0.0286,0.0175,0.00294,0.146,0.273,120.013,196400,4,Falling Down - Bonus Track,"['Lil Peep', 'XXXTENTACION']",1,hip hop
0.63,0.804,6,-4.183,1,0.0363,0.215,0,0.253,0.492,123.146,220293,4,Congratulations,"['Post Malone', 'Quavo']",1,hip hop
0.303,0.9,2,-2.352,0,0.0574,0.0277,0.635,0.11,0.491,149.508,192960,4,Feels Like We Only Go Backwards,['Tame Impala'],1,Alternative
0.621,0.873,5,-3.067,0,0.0369,0.0406,9.10E-06,0.0824,0.873,97.96,237800,4,Borderline,['Tame Impala'],1,Alternative
0.546,0.669,2,-10.806,1,0.103,0.495,0.735,0.25,0.337,75.144,180846,4,Nice Boys,['TEMPOREX'],1,pop
0.613,0.661,9,-4.984,1,0.0263,0.00652,0,0.0976,0.509,110.978,230773,4,Cold Cold Man,['Saint Motel'],1,rock
0.777,0.635,5,-6.323,0,0.0392,0.764,2.25E-06,0.155,0.653,138.04,184360,4,Cherry Cola,['Kuwada'],1,
0.388,0.904,8,-4.934,1,0.0741,0.373,0.431,0.0755,0.839,103.802,207692,4,Dontmakemefallinlove,['Cuco'],1,pop
0.617,0.717,10,-7.858,0,0.153,0.00564,0,0.408,0.49,103.992,311867,4,Stronger,['Kanye West'],1,Alternative
0.893,0.61,4,-5.691,0,0.0488,0.0227,0.00744,0.102,0.778,136.64,60000,4,Hungry Hippo,['Tierra Whack'],1,r&b
0.548,0.816,0,-4.209,1,0.0465,0.122,0,0.335,0.557,95.39,174000,4,Watermelon Sugar,['Harry Styles'],1,pop
0.846,0.363,1,-7.328,1,0.0607,0.246,0.0137,0.0901,0.674,79.927,136956,4,BOYFREN,['LoveLeo'],1,
0.574,0.512,5,-6.664,0,0.0503,0.234,0,0.0946,0.512,76.899,484147,4,Mirrors,['Justin Timberlake'],1,pop
0.457,0.948,10,-3.364,1,0.0354,0.0191,0,0.0536,0.878,148,208960,4,Cruise,['Florida Georgia Line'],1,country
0.874,0.692,5,-5.28,0,0.0431,0.0412,7.24E-05,0.324,0.937,116.017,178560,4,Treasure,['Bruno Mars'],1,pop
0.81,0.793,6,-9.404,0,0.0403,0.0378,1.82E-06,0.072,0.863,116.049,369627,4,Get Lucky (feat. Pharrell Williams & Nile Rodgers),"['Daft Punk', 'Pharrell Williams', 'Nile Rodgers']",1,pop
0.641,0.922,2,-4.457,1,0.0786,0.0291,0,0.0862,0.847,146.078,258343,4,Can't Hold Us - feat. Ray Dalton,['Macklemore & Ryan Lewis'],1,pop
0.864,0.495,0,-7.036,1,0.037,0.591,0.000133,0.0992,0.72,129.062,244973,4,Somebody That I Used To Know,"['Gotye', 'Kimbra']",1,pop
0.754,0.804,4,-3.177,1,0.0853,0.00332,0,0.0329,0.818,119.968,203867,4,Dynamite,['Taio Cruz'],1,pop
0.815,0.518,7,-6.594,0,0.0897,0.223,0,0.104,0.877,151.891,177667,4,3 Nights,['Dominic Fike'],1,pop
0.795,0.596,11,-3.799,0,0.219,0.103,0,0.164,0.357,101.985,326280,4,Suit & Tie (feat. Jay-Z),"['Justin Timberlake', 'JAY-Z']",1,pop
0.683,0.789,8,-6.132,0,0.0353,0.0283,0.0492,0.112,0.809,120.013,211800,4,Lights - Single Version,['Ellie Goulding'],1,pop
0.442,0.83,9,-4.02,1,0.146,0.128,0,0.129,0.578,89.338,215747,4,Ridin' Solo,['Jason Derulo'],1,pop
0.482,0.833,5,-5.611,1,0.0449,0.000346,0,0.365,0.74,148.039,212293,4,Animal,['Neon Trees'],1,pop
0.777,0.599,1,-14.321,1,0.0434,0.0044,8.24E-06,0.0576,0.961,116.206,356707,4,Happy Birthday,['Stevie Wonder'],1,Alternative
0.843,0.656,1,-11.184,1,0.0595,0.0466,0.0187,0.169,0.931,121.112,215653,4,Celebration - Single Version,['Kool & The Gang'],1,Alternative
0.719,0.674,11,-5.122,1,0.0681,0.0879,3.75E-06,0.112,0.843,125.98,215042,4,Birthday,['Katy Perry'],1,pop
0.672,0.901,2,-2.415,1,0.0353,0.0545,0.000285,0.0792,0.507,99.989,194000,4,Best Day Of My Life,['American Authors'],1,pop
0.662,0.757,5,-6.818,0,0.144,0.291,0,0.0885,0.962,159.945,233293,4,"Happy - From ""Despicable Me 2""",['Pharrell Williams'],1,pop
0.507,0.923,0,-5.581,1,0.173,0.0818,4.63E-06,0.0951,0.768,99.252,189840,4,On Top Of The World,['Imagine Dragons'],1,rock
0.641,0.842,1,-2.674,0,0.0456,0.00468,0,0.451,0.433,107.012,200640,4,Birthday,['Selena Gomez'],1,pop
0.775,0.739,4,-5.255,1,0.0316,0.0122,0.000618,0.492,0.787,140.034,213693,4,B-Day Song,"['Madonna', 'M.I.A.']",1,pop
0.652,0.783,0,-4.829,1,0.0309,0.000189,0.0173,0.0889,0.836,117.952,192693,5,Safe And Sound,['Capital Cities'],1,pop
0.606,0.72,5,-6.253,0,0.0283,0.000149,0.00165,0.0745,0.178,127.985,251613,4,All of Me - Tiësto's Birthday Treatment Remix - Radio Edit,"['John Legend', 'Jason Agel', 'Tiësto']",1,pop
0.573,0.729,11,-6.217,0,0.0415,0.00568,0.00728,0.396,0.665,119.232,195427,4,Birthday,['Kings of Leon'],1,rock
0.637,0.891,11,-4.139,0,0.0345,0.0742,0.000622,0.0686,0.933,126.002,215133,4,Celebration,['Madonna'],1,pop
0.718,0.865,1,-3.613,1,0.0607,0.181,0.000117,0.0423,0.575,128.035,209920,4,Love Generation - Radio Edit,['Bob Sinclar'],1,house
0.784,0.893,7,-5.153,0,0.0923,0.3,1.57E-05,0.272,0.819,118.738,216733,4,We Are Family,['Sister Sledge'],1,pop
0.899,0.713,6,-2.752,0,0.366,0.255,0,0.0708,0.777,90.051,193467,4,In Da Club,['50 Cent'],1,hip hop
0.596,0.576,3,-7.636,1,0.103,0.31,0,0.112,0.159,107.963,250467,4,Happy Birthday (feat. John Legend),"['Kygo', 'John Legend']",1,pop
0.588,0.85,9,-5.122,1,0.0364,0.0268,2.85E-06,0.0599,0.79,120,182200,4,Amazing,['Seal'],1,rock
0.794,0.811,6,-8.966,0,0.038,0.0426,1.07E-06,0.101,0.862,116.047,248413,4,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,"['Daft Punk', 'Pharrell Williams', 'Nile Rodgers']",1,pop
0.638,0.832,8,-5.039,1,0.049,0.141,0,0.113,0.648,124.071,227893,4,Firework,['Katy Perry'],1,pop
0.743,0.766,0,-6.375,1,0.0265,0.0873,0,0.509,0.61,127.96,289133,4,I Gotta Feeling,['Black Eyed Peas'],1,pop
0.609,0.785,11,-3.32,1,0.0891,0.0502,0,0.171,0.756,151.995,181467,4,Birthday,['Anne-Marie'],1,pop
0.554,0.669,11,-6.041,0,0.0426,0.00108,0,0.138,0.405,91.993,225200,4,Diamonds,['Rihanna'],1,pop
0.613,0.622,1,-5.794,0,0.0334,0.00882,0,0.37,0.484,80.003,231240,4,We Can't Stop,['Miley Cyrus'],1,pop
0.686,0.524,0,-7.251,1,0.0343,0.649,0.0569,0.14,0.0951,124.938,201627,4,Jubel - Radio Edit,['Klingande'],1,house
0.511,0.808,6,-4.831,1,0.0476,0.00614,0,0.352,0.682,128.053,187893,4,We Got The World,['Icona Pop'],1,pop
0.382,0.677,1,-8.776,1,0.0654,0.00357,1.14E-05,0.69,0.245,180.035,219040,4,Feel the Love (feat. John Newman) - Radio Edit,"['Rudimental', 'John Newman']",1,pop
0.822,0.739,1,-4.541,0,0.0311,0.0264,4.26E-05,0.181,0.745,118.992,241933,4,Just Dance,"['Lady Gaga', ""Colby O'Donis""]",1,pop
0.615,0.97,9,1.342,0,0.119,0.0104,0.384,0.178,0.507,122.993,262773,4,We Are Your Friends - Justice Vs Simian,"['Justice', 'Simian']",1,house
0.615,0.822,11,-4.499,1,0.0399,0.109,0,0.127,0.398,119.997,186133,4,My Best Days Are Ahead Of Me,['Danny Gokey'],1,Alternative
0.307,0.982,6,-10.185,1,0.299,0.955,0.00834,0.366,0.0397,111.663,44987,4,Happy Birthday Mr. President,['Marilyn Monroe'],1,Alternative
0.767,0.671,9,-6.416,0,0.142,0.21,1.12E-05,0.129,0.474,128.072,211859,4,Look What You Made Me Do,['Taylor Swift'],1,pop
0.664,0.82,5,-4.249,1,0.0516,0.02,0.000167,0.514,0.559,111.01,231347,4,Coloring Outside The Lines,['MisterWives'],1,pop
0.807,0.681,0,-4.482,0,0.285,0.312,5.62E-06,0.0842,0.815,97.963,245493,4,Capsize - Stint Remix,"['FRENSHIP', 'Emily Warren', 'Stint']",1,pop
0.799,0.436,1,-9.975,0,0.379,0.283,0.000105,0.0968,0.311,80.028,217566,4,Location,['Khalid'],1,pop
0.512,0.768,1,-4.673,1,0.045,0.0213,3.20E-06,0.0918,0.322,126.907,224840,4,High And Low,['Empire of the Sun'],1,pop
0.735,0.636,7,-10.133,1,0.0409,0.677,0.303,0.157,0.191,99.972,253391,4,Wild (feat. Khai),"['Kidswaste', 'Khai']",1,pop
0.598,0.914,4,-3.752,1,0.0878,0.0106,1.22E-06,0.369,0.531,103.972,187813,4,Talk Too Much,['COIN'],1,pop
0.755,0.607,1,-5.191,1,0.0652,0.0387,1.01E-05,0.106,0.373,123.98,234452,4,Rude,"['Dillistone', 'LILI N']",1,pop
0.594,0.703,3,-5.305,1,0.0671,0.191,1.14E-06,0.129,0.338,123.939,278226,4,Plans (feat. Brandyn Burnette),"['Elephante', 'Brandyn Burnette']",1,pop
0.638,0.807,9,-4.068,1,0.066,0.173,0,0.0736,0.305,90.145,188139,4,Good News,['Ocean Park Standoff'],1,pop
0.721,0.746,6,-4.247,0,0.0317,0.0114,0.0952,0.0844,0.705,124.968,206467,4,Stuck,['The Aces'],1,pop
0.6,0.824,8,-6.11,1,0.0376,0.123,0.000311,0.105,0.244,129.887,313253,4,Around U,['MUNA'],1,pop
0.69,0.753,6,-3.83,1,0.0555,0.162,0,0.0718,0.931,148.024,183468,4,Take It or Leave It,['Great Good Fine Ok'],1,pop
0.568,0.561,11,-9.798,0,0.155,0.0269,3.93E-06,0.201,0.623,147.857,214489,4,Technically Single - Lenno Remix,"['Tayler Buono', 'Lenno']",1,
0.71,0.806,0,-6.405,1,0.043,0.53,0.0105,0.0671,0.877,160.019,251279,4,Sweet Melodies,['Lizzy Land'],1,pop
0.832,0.864,9,-4.612,1,0.039,0.147,0.0109,0.273,0.72,116.989,240667,4,Been So Long,"['StayLoose', 'Nick Leng']",1,pop
0.726,0.501,8,-10.018,0,0.0335,0.198,0.0173,0.131,0.179,119.069,218503,4,Young Hearts,['NoMBe'],1,pop
0.527,0.823,5,-5.472,0,0.0441,0.00163,0.000157,0.0982,0.599,98.358,217652,4,Papernote,['Tigertown'],1,pop
0.865,0.548,10,-7.379,0,0.192,0.652,0.0161,0.113,0.887,109.989,246610,4,Second Nature,['Stalking Gia'],1,
0.337,0.479,10,-8.735,0,0.136,0.336,0.00135,0.0727,0.223,61.828,266481,4,Over,['Honors'],1,r&b
0.543,0.549,0,-6.497,1,0.0306,0.149,0.082,0.114,0.404,80.079,205893,4,Now & Then,['Sjowgren'],1,pop
0.662,0.559,7,-6.521,0,0.0748,0.529,0.00592,0.0657,0.726,176.113,233182,4,Substitute,['FRND'],1,pop
0.459,0.476,2,-5.277,1,0.0467,0.511,0,0.219,0.247,139.624,187124,4,All in My Feelings,['HARLOE'],1,pop
0.596,0.475,4,-8.64,0,0.0358,0.658,0.00523,0.0956,0.0574,144.951,296267,4,Ocean Eyes - Astronomyy Remix,"['Billie Eilish', 'Astronomyy']",1,pop
0.583,0.862,4,-4.387,1,0.0575,0.0468,0,0.256,0.422,105.998,204840,4,Fire Escape,['Andrew McMahon in the Wilderness'],1,rock
0.588,0.589,4,-7.22,1,0.0397,0.16,9.01E-06,0.418,0.223,129.873,221533,4,On + Off,['Maggie Rogers'],1,pop
0.704,0.732,5,-6.125,0,0.0539,0.196,7.73E-05,0.0951,0.699,105.044,190704,4,Verona,['Lostboycrow'],1,pop
0.777,0.563,9,-7.804,0,0.081,0.0724,0,0.131,0.149,119.003,208720,4,Empty,"[""Olivia O'Brien""]",1,pop
0.637,0.359,10,-9.841,0,0.0325,0.593,5.39E-05,0.108,0.142,111.049,245294,4,Electric (feat. Khalid),"['Alina Baraz', 'Khalid']",1,pop
0.614,0.625,5,-6.654,1,0.0593,0.582,0.0163,0.317,0.49,100.008,211340,4,ILYSB,['LANY'],1,pop
0.635,0.429,1,-8.078,0,0.0495,0.474,0,0.101,0.293,124.905,228947,4,Suck at Love,['Violet Days'],1,pop
0.539,0.831,4,-5.025,1,0.0459,0.175,0.00371,0.236,0.476,169.93,305500,4,Elodie,['Ten Fé'],1,pop
0.588,0.591,8,-7.842,0,0.458,0.44,0.000549,0.168,0.459,140.387,184342,4,FRIENDS,['BLAISE MOORE'],1,pop
0.401,0.702,1,-4.346,0,0.0912,0.115,2.54E-06,0.0817,0.304,102.932,189489,4,LIE (feat. Jerm),"['The Knocks', 'Jerm']",1,pop
0.685,0.9,5,-4.626,0,0.151,0.137,0,0.2,0.779,111.991,272813,4,I Know A Place,['MUNA'],1,pop
0.604,0.26,0,-9.784,1,0.173,0.745,0,0.167,0.462,83.422,229427,4,Light The Sky,['Grace VanderWaal'],1,pop
0.636,0.742,0,-6.751,1,0.039,0.233,3.87E-05,0.185,0.285,119.951,237427,4,Face Like Thunder,['The Japanese House'],1,pop
0.819,0.881,7,-2.912,1,0.0476,0.0868,0.025,0.393,0.844,122.966,184521,4,Bullet,['Chelsea Lankes'],1,pop
0.707,0.698,4,-5.009,0,0.189,0.0775,0,0.145,0.202,92.067,167283,4,Flirt Right Back,['blackbear'],1,pop
0.329,0.666,2,-5.853,0,0.118,0.0643,0,0.212,0.513,82.36,204600,4,Dark Side,['Phoebe Ryan'],1,pop
0.577,0.761,9,-5.388,1,0.0382,0.188,0,0.103,0.366,100.806,197685,4,Miss You,['Gabrielle Aplin'],1,pop
0.436,0.584,10,-8.523,1,0.0472,0.214,4.89E-05,0.101,0.109,164.141,222241,4,Suit And Jacket,['Judah & the Lion'],1,pop
0.704,0.777,2,-5.729,1,0.195,0.0358,0,0.151,0.392,111.921,141542,4,All Night (feat. Knox Fortune),"['Chance the Rapper', 'Knox Fortune']",1,hip hop
0.418,0.945,7,-3.757,1,0.0683,0.0003,0,0.106,0.693,165.041,224640,4,She Said,['Sundara Karma'],1,rock
0.329,0.358,10,-10.956,1,0.033,0.474,0.00345,0.11,0.232,99.373,278360,4,Love,['Lana Del Rey'],1,pop
0.639,0.796,4,-8.735,1,0.0365,0.0625,0.389,0.0529,0.862,140.037,229000,4,a million other things,['pronoun'],1,rock
0.56,0.496,9,-6.844,1,0.0902,0.165,0,0.0946,0.501,80.147,194337,4,Empty,['Kevin Abstract'],1,hip hop
0.746,0.653,7,-6.745,1,0.289,0.378,0,0.229,0.672,75.016,253107,4,iSpy,"['KYLE', 'Lil Yachty']",1,hip hop
0.64,0.655,9,-4.684,0,0.0414,0.0362,0,0.456,0.389,122.967,183433,4,My Bad Luv,['blackbear'],1,pop
0.686,0.748,2,-5.702,1,0.0434,0.0161,0.0406,0.296,0.259,94.995,183988,4,Old School,['Urban Cone'],1,pop
0.688,0.902,9,-2.552,1,0.0796,0.0521,0.208,0.101,0.615,117.509,228129,4,Don't Fvck Your Neighbor,['NVDES'],1,pop
0.66,0.625,8,-7.123,0,0.0689,0.114,0.000233,0.172,0.283,100.025,197330,4,Rewind (feat. Sophie Strauss),"['Wingtip', 'Sophie Strauss']",1,pop
0.579,0.559,1,-7.338,1,0.0325,0.398,0.000206,0.0817,0.328,151.985,233289,4,Real Peach,['Henry Jamison'],1,pop
0.402,0.841,6,-4.326,1,0.0451,0.000602,0.000974,0.145,0.262,87.992,215973,4,Her (Loving You),['Glades'],1,pop
0.597,0.733,9,-7.768,1,0.101,0.0151,2.09E-05,0.081,0.256,128.918,234662,4,Green Light,['Lorde'],1,pop
0.529,0.841,6,-5.304,1,0.0787,0.208,0.00807,0.122,0.337,149.857,228800,4,Ride (feat. MUTEMATH),"['Twenty One Pilots', 'Mutemath']",1,rock
0.676,0.5,8,-6.878,1,0.0412,0.701,0,0.596,0.915,97.863,170611,4,Love Is Alive,"['Louis The Child', 'Elohim']",1,pop
0.638,0.847,5,-3.932,0,0.0392,0.226,0,0.269,0.543,100.024,212480,4,Machine,['MisterWives'],1,pop
0.802,0.372,8,-17.315,0,0.365,0.161,0.879,0.0965,0.353,89.976,87111,4,Panther,['Opiland'],1,
0.803,0.285,7,-17.017,1,0.222,0.0833,0.904,0.0964,0.831,89.975,86368,4,Leopard,['Opiland'],1,
0.799,0.352,9,-16.361,0,0.0534,0.00607,0.92,0.135,0.413,90.008,87819,4,Lynx,['Opiland'],1,
0.823,0.225,6,-17.18,0,0.151,0.00224,0.829,0.0697,0.678,90.038,78674,4,Cat,['Opiland'],1,
0.822,0.386,5,-16.619,1,0.0582,0.00586,0.883,0.118,0.713,90.006,88826,4,Spirit,['Opiland'],1,
0.813,0.504,7,-16.148,0,0.111,0.0119,0.933,0.186,0.168,90.008,87583,4,More,['Opiland'],1,
0.899,0.495,6,-16.295,1,0.178,0.254,0.909,0.0939,0.305,90.013,86771,4,Good,['Opiland'],1,
0.887,0.271,1,-16.312,1,0.107,0.233,0.909,0.112,0.94,90.02,86708,4,Pink,['Opiland'],1,
0.858,0.338,6,-16.331,1,0.0686,0.0169,0.882,0.112,0.692,90.007,86389,4,Hunt,['Opiland'],1,
0.793,0.388,11,-16.355,0,0.0689,0.00666,0.901,0.0935,0.595,90.001,88160,4,Gas,['Opiland'],1,
0.786,0.257,7,-11.71,1,0.113,0.283,0.882,0.118,0.404,80.004,88516,4,Arrive,['Loomxs'],1,
0.887,0.655,7,-7.192,1,0.12,0.437,0.921,0.0804,0.176,80.005,90008,4,Loo,['Loomxs'],1,
0.873,0.356,2,-10.97,0,0.1,0.401,0.958,0.0913,0.663,159.963,90008,4,Left,['Loomxs'],1,
0.797,0.364,5,-11.34,1,0.0693,0.671,0.886,0.126,0.287,79.993,87766,4,Right,['Loomxs'],1,
0.883,0.352,2,-10.773,0,0.116,0.282,0.864,0.0767,0.134,80.027,90008,3,Righter,['Loomxs'],1,
0.819,0.231,3,-13.085,0,0.135,0.484,0.652,0.0972,0.295,80.003,87766,4,Capt,['Loomxs'],1,
0.857,0.214,11,-12.212,1,0.143,0.453,0.921,0.105,0.179,80.002,87766,4,Lik,['Loomxs'],1,
0.825,0.329,5,-11.139,0,0.105,0.365,0.853,0.0861,0.337,80,87766,4,Exer,['Loomxs'],1,
0.89,0.307,4,-11.243,0,0.465,0.278,0.849,0.0967,0.132,80.018,87766,4,Ether,['Loomxs'],1,
0.835,0.183,7,-12.522,1,0.263,0.589,0.943,0.1,0.108,79.999,87766,4,Erabus,['Loomxs'],1,
0.857,0.428,0,-8.434,0,0.4,0.665,0.721,0.0903,0.0517,79.984,90008,4,Rainy,['Latitude Air'],1,
0.878,0.391,8,-11.984,1,0.248,0.45,0.936,0.109,0.814,160.073,88516,4,Flash,['Latitude Air'],1,
0.774,0.242,5,-11.085,0,0.108,0.436,0.81,0.0983,0.253,79.993,88516,4,Stamp,['Latitude Air'],1,
0.867,0.547,10,-10.472,0,0.38,0.604,0.889,0.111,0.243,159.948,88516,4,Bee,['Latitude Air'],1,
0.844,0.235,0,-11.151,0,0.325,0.303,0.941,0.112,0.0515,80.004,88508,4,Harpoon,['Latitude Air'],1,
0.86,0.487,6,-10.367,1,0.361,0.228,0.93,0.104,0.143,80.026,88508,4,Monday,['Latitude Air'],1,
0.885,0.484,1,-9.231,0,0.493,0.8,0.912,0.0622,0.334,159.91,88508,4,Weekend,['Latitude Air'],1,
0.87,0.592,1,-8.037,0,0.253,0.714,0.973,0.0726,0.362,160.034,88508,4,Fury,['Latitude Air'],1,
0.654,0.265,4,-12.158,1,0.075,0.0715,0.843,0.115,0.164,80.002,88508,4,Fifo,['Latitude Air'],1,
0.884,0.591,4,-8.69,1,0.141,0.771,0.938,0.0737,0.15,79.963,88508,4,Bet,['Latitude Air'],1,
0.879,0.522,9,-9.008,0,0.23,0.805,0.45,0.0884,0.517,80.016,87766,4,Home,['Riiitt'],1,
0.81,0.416,9,-10.907,0,0.146,0.716,0.908,0.125,0.0914,80.011,87766,4,Bedroom,['Riiitt'],1,
0.822,0.238,9,-10.893,0,0.249,0.31,0.936,0.092,0.148,79.863,87766,4,Salt,['Riiitt'],1,
0.717,0.621,1,-7.224,1,0.605,0.789,0.0501,0.0826,0.642,159.2,87766,4,Pepper,['Riiitt'],1,
0.887,0.492,10,-9.874,0,0.303,0.629,0.741,0.106,0.417,80.007,87766,3,Ppp,['Riiitt'],1,
0.825,0.5,10,-9.446,0,0.156,0.686,0.845,0.108,0.351,80.032,87766,3,Idk,['Riiitt'],1,
0.829,0.334,11,-10.464,0,0.0727,0.849,0.948,0.0762,0.323,80.011,87766,4,Blast,['Riiitt'],1,
0.638,0.446,11,-8.627,0,0.551,0.916,0.772,0.0866,0.289,149.527,87766,4,Trim,['Riiitt'],1,
0.704,0.309,9,-12.996,1,0.103,0.298,0.828,0.135,0.269,80.029,87766,4,Bold,['Riiitt'],1,
0.926,0.423,11,-9.125,0,0.129,0.826,0.921,0.101,0.389,106.522,87766,5,Blm,['Riiitt'],1,
0.628,0.949,2,-4.144,1,0.0469,0.00212,0.0185,0.116,0.0772,129.974,261229,4,Rain,['Hypnotix Rain'],1,
0.662,0.965,6,-6.396,1,0.0975,0.00803,0.573,0.113,0.138,128.008,207351,4,Cultivate,['Hypnotix Rain'],1,
0.555,0.983,11,-4.369,1,0.0743,0.00248,0.783,0.396,0.397,128.02,191025,4,Eternal Witness,['Hypnotix Rain'],1,
0.758,0.739,11,-5.419,1,0.057,0.0421,0.432,0.245,0.122,127.925,191025,4,The Beast Within,['Hypnotix Rain'],1,
0.628,0.881,3,-5.226,0,0.038,0.0016,0.511,0.0908,0.07,128.017,215514,4,Tribe Elder,['Hypnotix Rain'],1,
0.607,0.995,5,-3.616,0,0.171,0.000229,0.157,0.288,0.0557,127.958,174749,4,Rampant Growth,['Hypnotix Rain'],1,
0.555,0.973,10,-3.662,1,0.0609,0.000362,0.766,0.318,0.0888,127.999,174711,4,Reclamation,['Hypnotix Rain'],1,
0.683,0.866,7,-5.29,0,0.0377,0.00276,0.575,0.0769,0.147,130.022,202487,4,Sage,['Hypnotix Rain'],1,
0.695,0.884,5,-7.115,1,0.0334,0.000308,0.868,0.25,0.0543,127.98,166535,4,Paradise,['Hypnotix Rain'],1,
0.546,0.945,6,-5.934,0,0.0432,0.000493,0.913,0.341,0.0395,128.024,235106,4,Mystic,['Hypnotix Rain'],1,
0.647,0.902,0,-7.539,1,0.0396,0.00383,0.775,0.121,0.122,127.979,246582,4,Slime,['Hypnotix Rain'],1,
0.622,0.933,5,-4.115,0,0.0532,0.00825,0.518,0.415,0.346,127.964,200833,4,Grip,['Hypnotix Rain'],1,
0.679,0.895,0,-4.692,1,0.141,0.0144,0.737,0.273,0.5,128.01,132262,4,Avenger,['Hypnotix Rain'],1,
0.692,0.736,1,-6.604,0,0.0607,0.105,0.636,0.499,0.208,127.998,333066,4,Heroic,['Hypnotix Rain'],1,
0.656,0.957,8,-1.848,1,0.0519,0.00203,0.0279,0.298,0.0949,127.982,240017,4,Resurgent,['Hypnotix Rain'],1,
0.574,0.959,6,-7.33,0,0.0505,0.000406,0.521,0.901,0.291,127.972,225323,4,Saber,['Hypnotix Rain'],1,
0.622,0.883,11,-3.989,0,0.117,0.0153,2.14E-06,0.241,0.286,128.051,166586,4,Harmonize,['Hypnotix Rain'],1,
0.59,0.96,2,-6.955,1,0.0562,0.0137,0.545,0.0891,0.585,144.93,182874,4,Muse,['Hypnotix Rain'],1,
0.662,0.892,9,-4.784,0,0.0597,0.0212,0.6,0.316,0.184,127.94,254711,4,Harrow,['Hypnotix Rain'],1,
0.687,0.934,4,-2.946,0,0.0572,0.119,0.000839,0.386,0.195,128.034,215527,4,Tutor,['Hypnotix Rain'],1,
0.67,0.838,1,-4.285,0,0.0469,0.0464,0.424,0.114,0.323,127.974,257976,4,Expertise,['Hypnotix Rain'],1,
0.649,0.883,4,-6.614,0,0.0472,0.204,0.813,0.114,0.304,127.998,272679,4,Guardian,['Hypnotix Rain'],1,
0.63,0.596,10,-9.883,0,0.0385,0.281,0.686,0.121,0.437,128.036,334698,4,Exoskeleton,['Hypnotix Rain'],1,
0.68,0.848,8,-2.507,1,0.0669,0.232,0.919,0.12,0.127,127.964,303686,4,Whisperer,['Hypnotix Rain'],1,
0.69,0.897,9,-4.082,1,0.092,0.00215,0.368,0.0789,0.34,128.071,207406,4,Bestiary,['Hypnotix Rain'],1,
0.637,0.806,9,-6.071,0,0.106,0.166,0.0758,0.113,0.104,128.019,326535,4,Revelation,['Hypnotix Rain'],1,
0.513,0.977,6,-3.533,0,0.32,0.00214,0.0234,0.555,0.129,192.007,292585,3,Courser,['Hypnotix Rain'],1,
0.571,0.937,1,-4.108,0,0.0333,0.000682,0.124,0.91,0.07,127.952,255119,4,Cyberpunk,['Exelite'],1,
0.708,0.744,2,-4.677,1,0.0437,0.00148,0.503,0.0996,0.119,128.009,232670,4,Oracle,['Exelite'],1,
0.55,0.868,3,-3.675,0,0.0721,0.09,0.116,0.118,0.0394,127.976,297194,4,Regrowth,['Exelite'],1,
0.553,0.986,7,-3.867,1,0.062,0.00106,0.861,0.103,0.121,130.01,274290,4,Season,['Exelite'],1,
0.67,0.829,9,-3.656,0,0.084,0.0379,0.386,0.136,0.261,127.928,261229,4,Stampede,['Exelite'],1,
0.689,0.863,11,-6.191,0,0.0399,0.000178,0.863,0.117,0.125,128.009,269328,4,Exploration,['Exelite'],1,
0.747,0.894,7,-7.866,1,0.0533,0.000241,0.439,0.0908,0.705,124.007,358070,4,Harvester,['Exelite'],1,
0.633,0.912,3,-6.929,0,0.175,0.0443,0.0127,0.106,0.145,128.043,269298,4,Elemental Bond,['Exelite'],1,
0.586,0.887,4,-5.235,0,0.107,0.0357,0.603,0.765,0.258,130.042,241977,4,Devastation,['Exelite'],1,
0.676,0.648,4,-7.973,1,0.0701,0.0457,0.00152,0.102,0.196,128.018,255115,4,Parallel,['Exelite'],1,
0.564,0.799,8,-7.325,0,0.0803,0.0124,0.0141,0.965,0.471,128.069,239418,4,Tempest,['Exelite'],1,
0.481,0.951,8,-7.814,0,0.213,0.00939,0.0177,0.556,0.389,139.986,253784,4,Tireless,['Exelite'],1,
0.319,0.12,10,-25.859,0,0.0441,0.983,0.897,0.111,0.475,73.342,140229,5,Retribution,['Shierkmaw'],1,
